plateID,wellID,name,Population,Count,ParentCount,PercentParent,RootCount,PercentRoot
B,E07,E07_001_20221201_150551.fcs,/Debris/Singlets,39647,43954,90.20111935204987,50000,79.294
B,E07,E07_001_20221201_150551.fcs,/Debris/Singlets/Live,38902,39647,98.12091709334881,50000,77.804
A,E08,E08_001_20221201_135551.fcs,/Debris,18573,20954,88.63701441252266,20954,88.63701441252266
A,E08,E08_001_20221201_135551.fcs,/Debris/Singlets,14704,18573,79.16868572659237,20954,70.17275937768446
A,E08,E08_001_20221201_135551.fcs,/Debris/Singlets/Live,14381,14704,97.80331882480957,20954,68.63128758232318
B,E08,E08_001_20221201_150647.fcs,/Debris,27582,30931,89.1726746629595,30931,89.1726746629595
B,E08,E08_001_20221201_150647.fcs,/Debris/Singlets,22244,27582,80.6467986367921,30931,71.91490737447867
B,E08,E08_001_20221201_150647.fcs,/Debris/Singlets/Live,21855,22244,98.25121381046574,30931,70.65726940609744
A,E09,E09_001_20221201_135631.fcs,/Debris,44135,50000,88.27000000000001,50000,88.27000000000001
A,E09,E09_001_20221201_135631.fcs,/Debris/Singlets,39033,44135,88.44001359465277,50000,78.066
A,E09,E09_001_20221201_135631.fcs,/Debris/Singlets/Live,38511,39033,98.66267004842057,50000,77.022
B,E09,E09_001_20221201_150723.fcs,/Debris,44458,50000,88.916,50000,88.916
B,E09,E09_001_20221201_150723.fcs,/Debris/Singlets,39857,44458,89.65090647352557,50000,79.714
B,E09,E09_001_20221201_150723.fcs,/Debris/Singlets/Live,39412,39857,98.88350854304137,50000,78.82400000000001
A,E10,E10_001_20221201_135720.fcs,/Debris,44368,50000,88.736,50000,88.736
A,E10,E10_001_20221201_135720.fcs,/Debris/Singlets,37922,44368,85.47151099891815,50000,75.844
A,E10,E10_001_20221201_135720.fcs,/Debris/Singlets/Live,37475,37922,98.82126470122884,50000,74.95
B,E10,E10_001_20221201_150810.fcs,/Debris,44355,50000,88.71,50000,88.71
B,E10,E10_001_20221201_150810.fcs,/Debris/Singlets,38730,44355,87.31822793371661,50000,77.46
B,E10,E10_001_20221201_150810.fcs,/Debris/Singlets/Live,38152,38730,98.50761683449522,50000,76.304
A,E11,E11_001_20221201_135802.fcs,/Debris,43971,50000,87.942,50000,87.942
A,E11,E11_001_20221201_135802.fcs,/Debris/Singlets,39654,43971,90.18216551818243,50000,79.308
A,E11,E11_001_20221201_135802.fcs,/Debris/Singlets/Live,39157,39654,98.74665859686287,50000,78.314
B,E11,E11_001_20221201_150848.fcs,/Debris,44451,50000,88.902,50000,88.902
B,E11,E11_001_20221201_150848.fcs,/Debris/Singlets,40051,44451,90.10146003464489,50000,80.10199999999999
B,E11,E11_001_20221201_150848.fcs,/Debris/Singlets/Live,39658,40051,99.01875109235725,50000,79.316
A,F02,F02_001_20221201_135901.fcs,/Debris,43431,50000,86.862,50000,86.862
A,F02,F02_001_20221201_135901.fcs,/Debris/Singlets,39996,43431,92.09090281135595,50000,79.99199999999999
A,F02,F02_001_20221201_135901.fcs,/Debris/Singlets/Live,39288,39996,98.22982298229823,50000,78.57600000000001
B,F02,F02_001_20221201_150958.fcs,/Debris,43805,50000,87.61,50000,87.61
B,F02,F02_001_20221201_150958.fcs,/Debris/Singlets,40455,43805,92.35247117908915,50000,80.91000000000001
B,F02,F02_001_20221201_150958.fcs,/Debris/Singlets/Live,39954,40455,98.76158694846126,50000,79.908
A,F03,F03_001_20221201_135957.fcs,/Debris,32282,36797,87.72997798733593,36797,87.72997798733593
A,F03,F03_001_20221201_135957.fcs,/Debris/Singlets,24742,32282,76.64333064865869,36797,67.23917710682936
A,F03,F03_001_20221201_135957.fcs,/Debris/Singlets/Live,24043,24742,97.17484439414761,36797,65.33956572546676
B,F03,F03_001_20221201_151054.fcs,/Debris,14609,17759,82.26251478123768,17759,82.26251478123768
B,F03,F03_001_20221201_151054.fcs,/Debris/Singlets,10770,14609,73.72167841741393,17759,60.64530660510164
B,F03,F03_001_20221201_151054.fcs,/Debris/Singlets/Live,10739,10770,99.71216341689879,17759,60.470747226758256
A,G02,G02_001_20221201_140053.fcs,/Debris,27296,30476,89.56555978474864,30476,89.56555978474864
A,G02,G02_001_20221201_140053.fcs,/Debris/Singlets,21835,27296,79.99340562719811,30476,71.64654154088464
A,G02,G02_001_20221201_140053.fcs,/Debris/Singlets/Live,21221,21835,97.18800091596061,30476,69.63184144900906
B,G02,G02_001_20221201_151150.fcs,/Debris,14034,15957,87.94886256815191,15957,87.94886256815191
B,G02,G02_001_20221201_151150.fcs,/Debris/Singlets,11404,14034,81.25979763431666,15957,71.46706774456352
B,G02,G02_001_20221201_151150.fcs,/Debris/Singlets/Live,11161,11404,97.86916871273237,15957,69.9442251049696
A,G03,G03_001_20221201_140139.fcs,/Debris,41957,50000,83.914,50000,83.914
A,G03,G03_001_20221201_140139.fcs,/Debris/Singlets,37609,41957,89.63700931906476,50000,75.21799999999999
A,G03,G03_001_20221201_140139.fcs,/Debris/Singlets/Live,37129,37609,98.72370975032571,50000,74.258
B,G03,G03_001_20221201_151230.fcs,/Debris,41671,50000,83.342,50000,83.342
B,G03,G03_001_20221201_151230.fcs,/Debris/Singlets,36711,41671,88.09723788725972,50000,73.422
B,G03,G03_001_20221201_151230.fcs,/Debris/Singlets/Live,36224,36711,98.67342213505489,50000,72.44800000000001
A,G04,G04_001_20221201_140235.fcs,/Debris,22202,25586,86.77401704056906,25586,86.77401704056906
A,G04,G04_001_20221201_140235.fcs,/Debris/Singlets,18557,22202,83.58256012971805,25586,72.52794496990542
A,G04,G04_001_20221201_140235.fcs,/Debris/Singlets/Live,18161,18557,97.8660343805572,25586,70.98022355975925
B,G04,G04_001_20221201_151326.fcs,/Debris,34408,40034,85.94694509666783,40034,85.94694509666783
B,G04,G04_001_20221201_151326.fcs,/Debris/Singlets,27927,34408,81.16426412462218,40034,69.7582055253035
B,G04,G04_001_20221201_151326.fcs,/Debris/Singlets/Live,27372,27927,98.01267590503814,40034,68.37188389868612
A,G05,G05_001_20221201_140313.fcs,/Debris,40283,50000,80.566,50000,80.566
A,G05,G05_001_20221201_140313.fcs,/Debris/Singlets,36927,40283,91.6689422336966,50000,73.854
A,G05,G05_001_20221201_140313.fcs,/Debris/Singlets/Live,32099,36927,86.92555582636011,50000,64.198
B,G05,G05_001_20221201_151404.fcs,/Debris,40132,50000,80.264,50000,80.264
B,G05,G05_001_20221201_151404.fcs,/Debris/Singlets,36305,40132,90.46396890262135,50000,72.61
B,G05,G05_001_20221201_151404.fcs,/Debris/Singlets/Live,26137,36305,71.99283845200387,50000,52.274
A,G06,G06_001_20221201_140358.fcs,/Debris,42179,50000,84.358,50000,84.358
A,G06,G06_001_20221201_140358.fcs,/Debris/Singlets,38105,42179,90.34116503473292,50000,76.21
A,G06,G06_001_20221201_140358.fcs,/Debris/Singlets/Live,37679,38105,98.88203647815247,50000,75.358
B,G06,G06_001_20221201_151440.fcs,/Debris,42604,50000,85.208,50000,85.208
B,G06,G06_001_20221201_151440.fcs,/Debris/Singlets,37982,42604,89.15125340343629,50000,75.964
B,G06,G06_001_20221201_151440.fcs,/Debris/Singlets/Live,37513,37982,98.76520457058606,50000,75.02600000000001
A,G07,G07_001_20221201_140454.fcs,/Debris,13659,16479,82.88731112324777,16479,82.88731112324777
A,G07,G07_001_20221201_140454.fcs,/Debris/Singlets,10491,13659,76.80650120799473,16479,63.662843619151644
A,G07,G07_001_20221201_140454.fcs,/Debris/Singlets/Live,10209,10491,97.3119816985988,16479,61.95157473147642
B,G07,G07_001_20221201_151536.fcs,/Debris,21674,25326,85.58003632630499,25326,85.58003632630499
B,G07,G07_001_20221201_151536.fcs,/Debris/Singlets,16456,21674,75.92507151425671,25326,64.97670378267392
B,G07,G07_001_20221201_151536.fcs,/Debris/Singlets/Live,16019,16456,97.34443364122508,25326,63.251204295980415
A,G08,G08_001_20221201_140550.fcs,/Debris,20776,24855,83.5888151277409,24855,83.5888151277409
A,G08,G08_001_20221201_140550.fcs,/Debris/Singlets,16764,20776,80.6892568348094,24855,67.44719372359687
A,G08,G08_001_20221201_140550.fcs,/Debris/Singlets/Live,16337,16764,97.45287520878072,24855,65.72922953128143
B,G08,G08_001_20221201_151632.fcs,/Debris,30417,35924,84.67041532123372,35924,84.67041532123372
B,G08,G08_001_20221201_151632.fcs,/Debris/Singlets,24576,30417,80.79692277344905,35924,68.41109007905578
B,G08,G08_001_20221201_151632.fcs,/Debris/Singlets/Live,23950,24576,97.45279947916666,35924,66.66852243625432
A,G09,G09_001_20221201_140646.fcs,/Debris,32869,41097,79.97907389833809,41097,79.97907389833809
A,G09,G09_001_20221201_140646.fcs,/Debris/Singlets,28531,32869,86.80215400529374,41097,69.42355889724311
A,G09,G09_001_20221201_140646.fcs,/Debris/Singlets/Live,27731,28531,97.19603238582594,41097,67.47694478915736
B,G09,G09_001_20221201_151714.fcs,/Debris,42177,50000,84.354,50000,84.354
B,G09,G09_001_20221201_151714.fcs,/Debris/Singlets,36521,42177,86.58984754724138,50000,73.042
B,G09,G09_001_20221201_151714.fcs,/Debris/Singlets/Live,35953,36521,98.4447304290682,50000,71.906
A,G10,G10_001_20221201_140723.fcs,/Debris,40334,50000,80.66799999999999,50000,80.66799999999999
A,G10,G10_001_20221201_140723.fcs,/Debris/Singlets,36259,40334,89.89686120890565,50000,72.518
A,G10,G10_001_20221201_140723.fcs,/Debris/Singlets/Live,35532,36259,97.99498055655148,50000,71.06400000000001
B,G10,G10_001_20221201_151752.fcs,/Debris,40185,50000,80.36999999999999,50000,80.36999999999999
B,G10,G10_001_20221201_151752.fcs,/Debris/Singlets,35960,40185,89.48612666417817,50000,71.92
B,G10,G10_001_20221201_151752.fcs,/Debris/Singlets/Live,35167,35960,97.79477196885428,50000,70.334
A,G11,G11_001_20221201_140820.fcs,/Debris,23761,31015,76.61131710462679,31015,76.61131710462679
A,G11,G11_001_20221201_140820.fcs,/Debris/Singlets,20642,23761,86.87344808720172,31015,66.55489279380944
A,G11,G11_001_20221201_140820.fcs,/Debris/Singlets/Live,20213,20642,97.921713012305,31015,65.17169111720136
B,G11,G11_001_20221201_151848.fcs,/Debris,29841,37752,79.04481881754609,37752,79.04481881754609
B,G11,G11_001_20221201_151848.fcs,/Debris/Singlets,26084,29841,87.40993934519621,37752,69.09302818393728
B,G11,G11_001_20221201_151848.fcs,/Debris/Singlets/Live,25554,26084,97.9681030516792,37752,67.68912905276542
A,H02,H02_001_20221201_140933.fcs,/Debris,14600,17333,84.23238908440547,17333,84.23238908440547
A,H02,H02_001_20221201_140933.fcs,/Debris/Singlets,12133,14600,83.1027397260274,17333,69.9994230658282
A,H02,H02_001_20221201_140933.fcs,/Debris/Singlets/Live,11670,12133,96.18396109783237,17333,67.32821785034328
B,H02,H02_001_20221201_152001.fcs,/Debris,15653,18930,82.68885367142103,18930,82.68885367142103
B,H02,H02_001_20221201_152001.fcs,/Debris/Singlets,12741,15653,81.39653740497029,18930,67.30586370839937
B,H02,H02_001_20221201_152001.fcs,/Debris/Singlets/Live,12324,12741,96.72710148340005,18930,65.10301109350237
A,H03,H03_001_20221201_141029.fcs,/Debris,16005,18665,85.74872756496116,18665,85.74872756496116
A,H03,H03_001_20221201_141029.fcs,/Debris/Singlets,12138,16005,75.83880037488285,18665,65.03080632199304
A,H03,H03_001_20221201_141029.fcs,/Debris/Singlets/Live,11510,12138,94.82616576042182,18665,61.66622019823198
B,H03,H03_001_20221201_152057.fcs,/Debris,3301,4410,74.85260770975056,4410,74.85260770975056
B,H03,H03_001_20221201_152057.fcs,/Debris/Singlets,2117,3301,64.13208118751893,4410,48.00453514739229
B,H03,H03_001_20221201_152057.fcs,/Debris/Singlets/Live,2094,2117,98.91355692017005,4410,47.48299319727891
